SMA_1,SMA_2,SMA_3,SMA_4,SMA_5,SMA_6,SMA_7,SMA_8,SMA_9,SMA_10,ECC_1,ECC_2,ECC_3,ECC_4,ECC_5,ECC_6,ECC_7,ECC_8,ECC_9,ECC_10,INC_1,INC_2,INC_3,INC_4,INC_5,INC_6,INC_7,INC_8,INC_9,INC_10,cost_static,cost_integral,cost_total,time, time_start
0.5254449344050434,0.8238149127221979,0.42065338405510555,0.7008112406776195,0.4814107959128997,0.09151484974064744,0.7632872046522303,0.4266262933907494,0.035181949356992315,0.7170023043946092,0.8665565527066939,0.7550053424115932,0.03179929414302213,0.6902638702545698,0.7150290860748449,0.30050014775519207,0.5078146424319281,0.9503214849556456,0.021092524770338072,0.7824811391949801,1.1579027597794245,1.5503340069642726,0.1950982847617564,0.7997705942653719,0.1432416893658237,0.8099687846151983,1.2622700925072576,0.4059045692057569,1.5118207127786654,0.006482663107122311,50569708.90235074,-12319647.929585917,62889356.83193666,-12319647.929585917,0.7122978538458563
0.2666373946529099,0.23511707350919558,0.1413160490637027,0.36759774770895326,0.31935153651516607,0.35780846116284687,0.706261320992206,0.2559268333607869,0.46551226366843357,0.6989564645869295,0.41964996647741315,0.6925127099508349,0.011983268643292744,0.09952313620202885,0.8166376558518738,0.27685805612744835,0.07914833680130468,0.25854005780775113,0.3871924459075973,0.6149902299581438,0.7326579890360692,1.4746616196477706,0.27572159015807873,1.4875352113501772,0.036530073800600804,1.1831517370288755,0.18324393511320813,1.0202912594960454,1.0099495857030953,0.8703202142350226,45625815.51767118,-2343636.727345469,47969452.24501665,-2343636.727345469,0.09023629864250787
0.9445039221449962,0.43647176151094624,0.7913501871843387,0.7960126478811855,0.7848805716360414,0.8357879734966509,0.8230777087839836,0.5407695449319988,0.825902682546765,0.4800669957539049,0.36469217666809983,0.9367155994411676,0.7550615976320614,0.6966230319340737,0.8886507943821353,0.6043749166717803,0.26767223893633496,0.4442461774156456,0.2053930236746065,0.6750866529371674,0.5094824782091207,0.7651414613460356,1.178454499279152,0.6663714465951617,1.0161836379208014,1.427976069179918,1.1361076966065076,1.5161345968786017,1.1899424180066518,1.2426050219303133,50381934.249398716,-10287113.422684535,60669047.67208325,-10287113.422684535,0.7696679463526367
0.7075032744948728,0.46858866694759566,0.4129892328363194,0.16045753239685617,0.7623040520501313,0.7067069333389249,0.24397992448909778,0.2519032964088336,0.7515111450116041,0.7250218899098546,0.020602149580953966,0.4585971798638807,0.34226596186696767,0.36567835480478555,0.7392508318739031,0.1943808669225826,0.8517282917912874,0.7113002558350996,0.47699410671325354,0.6609631804354896,1.0561539818903063,0.2873792856832605,0.07463735643082325,1.0977151429487308,0.6418494422119086,1.5295790764031312,0.984155027748854,1.4198371979698439,0.6312240257892306,0.1690999725448199,44869604.78430607,-5190222.044408881,50059826.82871495,-5190222.044408881,0.059211635613006464
0.5393685873576819,0.8817074668345637,0.46499246767533364,0.46319540045218566,0.7579618341669856,0.5649053201150421,0.7989997975566442,0.6115998588970518,0.7767067481315315,0.7650441539740114,0.0409236949492327,0.15401382450719198,0.8805533990704999,0.6730366081986926,0.28043191296800174,0.48511014904923383,0.36607777007107645,0.966255822427829,0.6166649784692828,0.3690732130470201,0.3127972206250996,1.1649204622706228,1.1868644477576489,1.4822138284723305,0.306819118146196,0.16942514571258704,1.4350669259916793,1.4566698516050147,0.26634936831086975,1.2448024816945784,46089353.801608205,-6875359.071814363,52964712.87342257,-6875359.071814363,0.2676950959252043
0.6466942893816887,0.04430682966617561,0.16883279585433464,0.7273980413593121,0.09471543980462321,0.24651158727359662,0.2470379906538947,0.8882846995731521,0.16985707537117578,0.36604870289381297,0.2187476467629213,0.7218148871931549,0.049827367819757606,0.02662215128253137,0.9601251241171702,0.9579147285108114,0.42835424091990837,0.7171969514365557,0.33734983674754143,0.6171984496115783,0.7198564066376556,0.7383819807059565,0.966248219162771,0.9948353425202954,1.1918680898770508,1.196608898367846,0.03001290229584319,0.11499807841486953,0.8256525330653695,1.5160790604531147,44265212.40991898,-7202016.403280656,51467228.81319963,-7202016.403280656,0.22206020862713227
0.6884189124512928,0.3764478590621284,0.24009690687307006,0.4163475274350097,0.03639881758884039,0.7649557383482972,0.19429330532104006,0.7849387147776653,0.35043918550845493,0.4706434970196529,0.509676883816403,0.15843311632492585,0.9676245683192749,0.564875346378403,0.4740261963244533,0.337126179384751,0.5326445751625528,0.7647765751939777,0.5594247742100273,0.07341211665248759,0.38591879931232786,0.33158493734221256,0.33612589171686835,1.1056336227397463,1.0131075395464957,1.2804614186134788,1.2134323473832467,0.6905877360491998,0.47721025090612634,0.10394358161220063,45582073.9295839,-6574626.925385077,52156700.85496898,-6574626.925385077,0.11890617318135976
0.061648652383417324,0.33094981646149335,0.5043114525125807,0.8261535896538225,0.2693209695242697,0.3403497265479267,0.06907331977595998,0.3440221829267862,0.934938667196031,0.27519775245760936,0.5013168970873548,0.5726618109581574,0.8614269172511146,0.7543681923109109,0.07924022465211339,0.35778668425251964,0.7111809036411147,0.593485727262882,0.7703589529370269,0.17009709264698641,0.0024869982721474893,1.1462691632440531,0.32321802910095043,0.5718368625003469,0.49255158573826163,0.8824424789447913,1.245783536452404,1.54560999928349,0.9120194936204382,1.4657630979580132,45047136.06241786,-1571066.2132426484,46618202.27566051,-1571066.2132426484,0.5403588702605431
0.3122192193546412,0.2541668506468342,0.12932540611277482,0.15922675931738317,0.6563202508780143,0.22743852371076417,0.7782804053081578,0.41269358136528966,0.8944563498482921,0.7881985299853969,0.9229495470496405,0.6153898692136669,0.17953556946478305,0.1588822652962793,0.8423450644757644,0.845210421902505,0.24463750821458458,0.08065089627233712,0.21444113164177014,0.8389300493661122,0.6706925394168008,1.2729610788747197,1.2030353464874444,0.7817797528270999,1.4213933422106944,0.7866048549426354,0.9272984906876557,0.19339962079356743,0.9529899561067611,0.9727098074850221,45456827.25399506,-1410330.0660132025,46867157.32000826,-1410330.0660132025,0.01408962181023049
0.11290109369395007,0.13976495844848408,0.20484815209365176,0.1431716595729991,0.2857904519506066,0.465358815083126,0.21472203128293937,0.952287230680473,0.29703420999636404,0.9348908586003466,0.41321440783160035,0.5494416580233243,0.9100046438834744,0.1985417226948884,0.1544330733163602,0.3599663946330648,0.22764507319672883,0.6743533219903579,0.7453054120402373,0.8078536513392278,0.9870224636824957,0.27254878518362047,1.2506937299051795,1.1504572300450084,0.9824772364187097,0.49169174686103634,0.5447565629938228,1.5016749225588475,1.1596893523734355,0.15386373710391565,44369031.827516586,-5340588.117623525,49709619.94514011,-5340588.117623525,0.9638368955635281
